model_key,route_code,ship_id,cabin_class,sailing_date,forecasted_bookings,forecast_lower,forecast_upper,evaluation_mape
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-11-02,47,32,64,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-11-09,45,31,60,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-11-16,47,31,62,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-11-23,50,35,66,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-11-30,54,39,69,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-12-07,54,38,69,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-12-14,51,37,65,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-12-21,49,33,65,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2025-12-28,50,34,66,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-01-04,51,36,67,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-01-11,50,35,66,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-01-18,46,30,62,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-01-25,41,26,56,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-02-01,37,21,53,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-02-08,35,19,49,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-02-15,34,20,50,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-02-22,37,21,53,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-03-01,42,26,58,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-03-08,48,33,63,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-03-15,50,34,66,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-03-22,47,31,64,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-03-29,42,27,59,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-04-05,41,26,57,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-04-12,45,29,61,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-04-19,54,38,68,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-04-26,58,44,75,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-05-03,56,41,73,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-05-10,48,32,63,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-05-17,40,24,56,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-05-24,35,20,51,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-05-31,33,16,48,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-06-07,31,15,45,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-06-14,30,14,44,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-06-21,30,14,45,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-06-28,33,18,49,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-07-05,34,18,49,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-07-12,32,16,47,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-07-19,29,13,44,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-07-26,28,12,43,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-08-02,31,14,46,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-08-09,35,20,50,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-08-16,36,19,51,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-08-23,35,20,51,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-08-30,35,19,50,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-09-06,37,22,52,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-09-13,41,26,56,26.7
MUM-GOA_EMPRESS_BALCONY,MUM-GOA,EMPRESS,BALCONY,2026-09-20,44,27,59,26.7
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-01-05,11,1,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-01-12,13,2,23,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-01-19,17,6,28,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-01-26,20,10,31,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-02-02,19,9,30,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-02-09,15,5,26,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-02-16,13,3,23,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-02-23,14,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-03-02,16,5,25,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-03-09,16,6,26,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-03-16,15,5,25,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-03-23,14,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-03-30,12,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-04-06,11,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-04-13,11,1,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-04-20,12,1,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-04-27,14,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-05-04,18,8,28,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-05-11,19,8,29,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-05-18,16,6,27,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-05-25,12,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-06-01,9,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-06-08,9,0,18,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-06-15,9,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-06-22,9,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-06-29,9,0,19,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-07-06,9,0,19,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-07-13,11,0,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-07-20,11,0,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-07-27,10,1,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-08-03,8,0,18,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-08-10,8,0,18,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-08-17,10,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-08-24,13,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-08-31,13,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-09-07,12,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-09-14,11,0,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-09-21,13,3,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-09-28,17,6,26,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-10-05,19,9,30,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-10-12,17,7,28,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-10-19,14,4,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-10-26,13,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-11-02,16,5,26,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-11-09,19,9,29,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-11-16,20,10,30,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-11-23,19,9,29,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-11-30,19,9,29,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-12-07,20,10,30,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-12-14,21,11,31,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-12-21,19,9,30,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2025-12-28,14,4,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-01-04,11,1,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-01-11,12,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-01-18,17,7,27,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-01-25,21,10,31,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-02-01,20,10,30,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-02-08,16,6,27,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-02-15,14,4,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-02-22,14,4,25,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-03-01,16,6,26,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-03-08,17,7,27,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-03-15,16,6,27,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-03-22,15,4,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-03-29,13,3,23,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-04-05,12,2,23,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-04-12,12,0,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-04-19,12,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-04-26,14,4,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-05-03,18,8,28,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-05-10,20,9,29,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-05-17,18,8,29,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-05-24,14,4,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-05-31,10,0,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-06-07,9,0,19,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-06-14,10,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-06-21,10,0,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-06-28,10,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-07-05,10,0,19,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-07-12,11,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-07-19,12,2,22,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-07-26,11,0,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-08-02,9,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-08-09,8,0,18,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-08-16,10,0,20,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-08-23,13,3,23,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-08-30,14,3,24,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-09-06,13,2,23,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-09-13,11,1,21,68.84
MUM-GOA_EMPRESS_SUITE,MUM-GOA,EMPRESS,SUITE,2026-09-20,13,3,22,68.84
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-01-05,457,394,517,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-01-12,436,372,493,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-01-19,423,359,485,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-01-26,418,357,480,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-02-02,413,350,475,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-02-09,405,344,466,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-02-16,397,338,458,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-02-23,391,328,451,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-03-02,387,326,452,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-03-09,379,312,436,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-03-16,369,304,434,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-03-23,364,303,422,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-03-30,367,306,427,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-04-06,374,308,440,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-04-13,374,306,433,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-04-20,359,296,429,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-04-27,338,274,398,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-05-04,322,259,384,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-05-11,318,258,384,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-05-18,320,254,379,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-05-25,313,247,377,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-06-01,292,229,354,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-06-08,261,195,319,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-06-15,235,170,298,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-06-22,227,164,289,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-06-29,236,175,302,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-07-06,253,189,315,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-07-13,263,200,325,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-07-20,262,199,321,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-07-27,255,194,316,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-08-03,253,195,314,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-08-10,264,205,326,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-08-17,282,220,345,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-08-24,292,234,355,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-08-31,289,224,352,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-09-07,280,216,342,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-09-14,284,221,350,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-09-21,308,247,369,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-09-28,345,285,408,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-10-05,376,314,434,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-10-12,392,327,453,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-10-19,402,340,465,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-10-26,423,362,490,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-11-02,459,396,523,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-11-09,495,439,557,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-11-16,511,446,575,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-11-23,504,441,567,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-11-30,489,423,550,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-12-07,487,419,553,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-12-14,499,435,557,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-12-21,513,450,571,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2025-12-28,510,444,571,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-01-04,491,430,555,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-01-11,467,410,528,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-01-18,452,387,517,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-01-25,446,380,512,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-02-01,441,379,506,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-02-08,432,371,496,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-02-15,423,363,489,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-02-22,417,358,479,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-03-01,413,353,476,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-03-08,405,344,467,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-03-15,394,335,461,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-03-22,387,328,450,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-03-29,389,325,452,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-04-05,397,337,461,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-04-12,399,335,463,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-04-19,386,321,445,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-04-26,364,302,425,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-05-03,345,283,406,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-05-10,338,277,401,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-05-17,340,278,399,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-05-24,335,273,397,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-05-31,315,251,375,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-06-07,283,221,347,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-06-14,254,194,311,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-06-21,241,176,306,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-06-28,249,185,313,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-07-05,266,200,326,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-07-12,279,210,339,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-07-19,279,220,345,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-07-26,272,212,333,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-08-02,269,211,335,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-08-09,278,216,343,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-08-16,296,234,354,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-08-23,309,243,373,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-08-30,308,250,374,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-09-06,299,240,365,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-09-13,299,234,363,8.81
MUM-GOA_SKY_INTERIOR,MUM-GOA,SKY,INTERIOR,2026-09-20,321,257,384,8.81
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-01-05,177,135,217,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-01-12,166,127,206,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-01-19,173,135,211,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-01-26,182,141,221,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-02-02,176,138,220,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-02-09,158,117,194,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-02-16,143,103,179,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-02-23,143,104,182,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-03-02,153,115,194,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-03-09,157,118,200,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-03-16,151,110,191,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-03-23,145,102,185,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-03-30,148,107,190,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-04-06,157,118,198,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-04-13,160,123,202,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-04-20,150,112,193,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-04-27,138,97,177,12.98
MUM-GOA_SKY_SEA_VIEW,MUM-GOA,SKY,SEA_VIEW,2025-05-04,135,93,173,12.98
